id_cuadra,direccion,fecha,tiempo,ocupacion,lugares_cuadra,ocupacion_max,dispon_parq,altas_bajas(dia)
42,Mitre 552,11-12-19,11:09:39,9,19,11,green,26
43,Mitre 648,11-12-19,11:08:50,14,22,14,green,35
44,Alem 362,11-12-19,11:08:49,13,26,17,green,40
45,Alem 480,11-12-19,11:10:21,14,29,14,green,41
47,Alem 658,11-12-19,11:08:25,5,18,8,green,27
48,Alem 770,11-12-19,11:10:03,11,17,11,green,30
51,Chacabuco 562,11-12-19,11:08:28,9,21,9,green,37
52,Chacabuco 646,11-12-19,11:09:19,12,21,13,green,35
54,Chacabuco 852,11-12-19,11:10:14,7,23,7,green,12
56,Yrigoyen 557,11-12-19,11:10:03,16,26,16,green,45
57,Yrigoyen 753,11-12-19,11:09:12,6,24,10,green,35
58,Yrigoyen 847,11-12-19,11:10:22,20,24,21,green,34
59,Yrigoyen 655,11-12-19,11:09:08,17,48,18,green,44
60,Fuerte Independencia 349,11-12-19,11:05:57,15,44,16,green,38
61,Chacabuco 357,11-12-19,11:10:21,17,22,17,green,36
62,9 de Julio 753,11-12-19,11:07:06,7,21,9,green,23
64,Rodriguez 348,11-12-19,11:10:22,11,17,11,green,33
65,Rodriguez 746,11-12-19,11:09:21,8,23,8,green,28
67,14 de Julio 347,11-12-19,11:10:21,11,20,12,green,37
69,14 de Julio 657,11-12-19,11:08:30,2,10,2,green,6
72,Maipu 453,11-12-19,11:10:16,13,33,15,green,55
73,Maipu 547,11-12-19,11:10:21,9,21,10,green,28
75,Maipu 333,11-12-19,11:10:19,12,31,15,green,56
76,Maipu 741,11-12-19,11:07:59,10,24,10,green,37
80,General Paz 447,11-12-19,11:05:42,11,36,14,green,48
82,General Paz 647,11-12-19,11:10:08,10,34,14,green,30
83,General Paz 739,11-12-19,11:07:36,4,18,7,green,32
85,Av. España 359,11-12-19,11:10:22,2,7,2,green,6
86,Av. España 481,11-12-19,11:10:23,3,10,3,green,12
89,Av. España 737,11-12-19,11:08:51,12,19,12,green,32
90,Av. España 843,11-12-19,11:10:22,5,15,5,green,11
97,Av. España 774,11-12-19,11:10:10,5,,5,green,15
2,General Pinto 545,11-12-19,11:12:27,10,27,18,green,63
4,Rodriguez 552,11-12-19,11:10:58,21,28,24,green,44
5,9 de Julio 441,11-12-19,11:10:38,9,26,10,green,40
9,San Martín 560,11-12-19,11:12:36,8,22,11,green,19
14,Rodriguez 464,11-12-19,11:12:42,5,30,9,green,34
15,General Pinto 631,11-12-19,11:14:22,12,25,12,green,35
17,Belgrano 660,11-12-19,11:13:43,5,23,10,green,40
20,General Pinto 490,11-12-19,11:15:01,8,24,11,green,34
21,Belgrano 540,11-12-19,11:15:01,14,29,19,green,55
22,Belgrano 768,11-12-19,11:11:55,12,35,18,green,50
25,Belgrano 958,11-12-19,11:13:11,4,13,5,green,15
27,General Pinto 843,11-12-19,11:14:06,6,22,11,green,37
28,General Pinto 945,11-12-19,11:12:25,5,12,5,green,25
31,Sarmiento 351,11-12-19,11:10:24,9,18,10,green,24
32,Sarmiento 453,11-12-19,11:10:35,13,27,13,green,40
33,Sarmiento 755,11-12-19,11:10:24,18,32,20,green,42
39,Chacabuco 442,11-12-19,11:15:18,10,25,17,green,67
41,Mitre 446,11-12-19,11:13:01,3,16,3,green,7
42,Mitre 552,11-12-19,11:14:00,8,19,11,green,27
43,Mitre 648,11-12-19,11:12:31,13,22,14,green,36
45,Alem 480,11-12-19,11:14:14,10,29,14,green,44
46,Alem 556,11-12-19,11:12:49,12,24,12,green,38
52,Chacabuco 646,11-12-19,11:15:00,13,21,13,green,40
53,Chacabuco 752,11-12-19,11:13:13,8,21,11,green,31
54,Chacabuco 852,11-12-19,11:14:07,8,23,8,green,13
56,Yrigoyen 557,11-12-19,11:14:46,15,26,16,green,48
57,Yrigoyen 753,11-12-19,11:10:43,7,24,10,green,38
60,Fuerte Independencia 349,11-12-19,11:12:51,16,44,16,green,41
62,9 de Julio 753,11-12-19,11:13:53,11,21,11,green,27
63,9 de Julio 843,11-12-19,11:14:30,9,14,11,green,28
64,Rodriguez 348,11-12-19,11:12:42,9,17,11,green,35
65,Rodriguez 746,11-12-19,11:12:55,6,23,8,green,29
66,Rodriguez 846,11-12-19,11:13:41,7,16,7,green,33
67,14 de Julio 347,11-12-19,11:13:10,10,20,12,green,41
68,14 de Julio 557,11-12-19,11:11:40,7,14,8,green,14
69,14 de Julio 657,11-12-19,11:14:41,4,10,4,green,8
72,Maipu 453,11-12-19,11:14:55,12,33,15,green,60
73,Maipu 547,11-12-19,11:14:01,8,21,10,green,32
75,Maipu 333,11-12-19,11:13:37,14,31,15,green,59
76,Maipu 741,11-12-19,11:12:09,9,24,10,green,38
81,General Paz 547,11-12-19,11:14:54,6,17,7,green,26
82,General Paz 647,11-12-19,11:10:08,9,34,14,green,30
88,Av. España 647,11-12-19,11:12:50,3,11,5,green,11
89,Av. España 737,11-12-19,11:14:25,13,19,13,green,33
94,Av. España 436,11-12-19,11:14:41,0,,1,green,2
96,Av. España 624,11-12-19,11:14:38,4,,4,green,15
99,Av. España 970,11-12-19,11:11:24,4,,5,green,18
2,General Pinto 545,11-12-19,11:16:36,11,27,18,green,64
3,San Martín 452,11-12-19,11:18:24,8,19,9,green,31
4,Rodriguez 552,11-12-19,11:16:58,23,28,24,green,46
5,9 de Julio 441,11-12-19,11:16:56,6,26,10,green,42
6,General Pinto 759,11-12-19,11:18:57,7,30,12,green,43
7,San Martín 758,11-12-19,11:16:21,10,28,11,green,32
8,Sarmiento 641,11-12-19,11:20:06,6,22,10,green,34
10,Rodriguez 654,11-12-19,11:18:08,13,24,13,green,31
12,Belgrano 480,11-12-19,11:19:05,12,25,22,green,72
13,General Pinto 343,11-12-19,11:16:39,21,33,22,green,59
14,Rodriguez 464,11-12-19,11:15:59,6,30,9,green,35
16,San Martín 852,11-12-19,11:15:48,8,32,9,green,25
19,Sarmiento 543,11-12-19,11:20:18,7,22,10,green,23
20,General Pinto 490,11-12-19,11:20:05,9,24,11,green,37
21,Belgrano 540,11-12-19,11:20:20,13,29,19,green,57
22,Belgrano 768,11-12-19,11:18:30,14,35,18,green,53
23,Belgrano 364,11-12-19,11:20:16,4,17,8,green,19
25,Belgrano 958,11-12-19,11:20:12,3,13,5,green,16
27,General Pinto 843,11-12-19,11:20:23,7,22,11,green,41
28,General Pinto 945,11-12-19,11:20:05,3,12,5,green,27
29,San Martín 364,11-12-19,11:17:16,4,19,6,green,33
30,San Martín 944,11-12-19,11:20:18,11,24,15,green,36
32,Sarmiento 453,11-12-19,11:18:54,15,27,15,green,42
33,Sarmiento 755,11-12-19,11:16:20,17,32,20,green,43
34,Sarmiento 849,11-12-19,11:20:23,13,24,13,green,37
35,Sarmiento 945,11-12-19,11:20:14,8,18,8,green,44
36,Mitre 758,11-12-19,11:16:39,7,15,9,green,39
37,Mitre 846,11-12-19,11:20:09,3,20,7,green,22
39,Chacabuco 442,11-12-19,11:18:48,12,25,17,green,72
43,Mitre 648,11-12-19,11:18:42,11,22,14,green,37
45,Alem 480,11-12-19,11:16:41,8,29,14,green,46
46,Alem 556,11-12-19,11:20:23,13,24,13,green,39
47,Alem 658,11-12-19,11:20:22,7,18,8,green,31
48,Alem 770,11-12-19,11:20:22,10,17,11,green,31
49,Alem 852,11-12-19,11:18:42,3,12,4,green,21
52,Chacabuco 646,11-12-19,11:16:58,10,21,13,green,43
57,Yrigoyen 753,11-12-19,11:17:18,9,24,10,green,40
59,Yrigoyen 655,11-12-19,11:16:17,18,48,18,green,45
60,Fuerte Independencia 349,11-12-19,11:18:58,15,44,16,green,43
65,Rodriguez 746,11-12-19,11:18:29,8,23,8,green,31
67,14 de Julio 347,11-12-19,11:20:23,14,20,14,green,45
73,Maipu 547,11-12-19,11:20:13,7,21,10,green,33
74,Maipu 653,11-12-19,11:20:05,10,20,10,green,32
76,Maipu 741,11-12-19,11:18:08,11,24,11,green,40
77,Maipu 857,11-12-19,11:16:19,1,15,3,green,9
79,General Paz 347,11-12-19,11:18:27,2,12,3,green,12
81,General Paz 547,11-12-19,11:20:08,5,17,7,green,28
82,General Paz 647,11-12-19,11:16:20,7,34,14,green,31
83,General Paz 739,11-12-19,11:17:51,2,18,7,green,34
84,General Paz 845,11-12-19,11:17:29,9,18,9,green,21
87,Av. España 545,11-12-19,11:17:21,2,10,5,green,20
89,Av. España 737,11-12-19,11:17:17,11,19,13,green,35
90,Av. España 843,11-12-19,11:20:10,6,15,6,green,12
96,Av. España 624,11-12-19,11:16:30,3,,4,green,17
97,Av. España 774,11-12-19,11:18:11,4,,5,green,16
98,Av. España 864,11-12-19,11:17:27,5,,5,green,9
99,Av. España 970,11-12-19,11:20:18,6,,6,green,21
3,San Martín 452,11-12-19,11:20:57,9,19,9,green,32
6,General Pinto 759,11-12-19,11:24:59,8,30,12,green,44
8,Sarmiento 641,11-12-19,11:24:56,7,22,10,green,35
13,General Pinto 343,11-12-19,11:22:38,22,33,22,green,60
14,Rodriguez 464,11-12-19,11:21:38,5,30,9,green,36
15,General Pinto 631,11-12-19,11:23:06,10,25,12,green,36
16,San Martín 852,11-12-19,11:20:34,6,32,9,green,26
19,Sarmiento 543,11-12-19,11:25:20,8,22,10,green,24
20,General Pinto 490,11-12-19,11:25:22,10,24,11,green,39
26,9 de Julio 345,11-12-19,11:20:28,7,20,9,green,31
27,General Pinto 843,11-12-19,11:20:23,8,22,11,green,41
28,General Pinto 945,11-12-19,11:24:53,2,12,5,green,28
32,Sarmiento 453,11-12-19,11:23:50,16,27,16,green,43
33,Sarmiento 755,11-12-19,11:24:44,15,32,20,green,47
35,Sarmiento 945,11-12-19,11:22:20,7,18,8,green,45
38,Mitre 948,11-12-19,11:24:38,5,20,6,green,20
39,Chacabuco 442,11-12-19,11:23:23,10,25,17,green,75
43,Mitre 648,11-12-19,11:25:02,12,22,14,green,38
45,Alem 480,11-12-19,11:23:35,5,29,14,green,49
46,Alem 556,11-12-19,11:24:17,12,24,13,green,40
47,Alem 658,11-12-19,11:23:36,8,18,8,green,32
48,Alem 770,11-12-19,11:24:31,11,17,11,green,32
52,Chacabuco 646,11-12-19,11:21:40,9,21,13,green,46
54,Chacabuco 852,11-12-19,11:20:44,7,23,8,green,14
57,Yrigoyen 753,11-12-19,11:20:35,10,24,10,green,41
58,Yrigoyen 847,11-12-19,11:24:11,19,24,21,green,41
61,Chacabuco 357,11-12-19,11:24:24,16,22,17,green,46
63,9 de Julio 843,11-12-19,11:20:13,8,14,11,green,32
64,Rodriguez 348,11-12-19,11:22:27,10,17,11,green,40
65,Rodriguez 746,11-12-19,11:22:46,7,23,8,green,33
67,14 de Julio 347,11-12-19,11:24:49,12,20,14,green,47
69,14 de Julio 657,11-12-19,11:20:21,3,10,4,green,10
72,Maipu 453,11-12-19,11:24:19,13,33,15,green,67
73,Maipu 547,11-12-19,11:25:21,6,21,10,green,36
80,General Paz 447,11-12-19,11:23:32,12,36,14,green,57
82,General Paz 647,11-12-19,11:20:37,6,34,14,green,31
83,General Paz 739,11-12-19,11:23:59,4,18,7,green,36
86,Av. España 481,11-12-19,11:24:19,4,10,4,green,15
87,Av. España 545,11-12-19,11:22:23,1,10,5,green,21
89,Av. España 737,11-12-19,11:23:13,10,19,13,green,36
90,Av. España 843,11-12-19,11:23:53,7,15,7,green,13
94,Av. España 436,11-12-19,11:20:46,2,,2,green,4
96,Av. España 624,11-12-19,11:24:30,1,,4,green,19
97,Av. España 774,11-12-19,11:25:18,3,,5,green,18
98,Av. España 864,11-12-19,11:23:25,4,,5,green,10
99,Av. España 970,11-12-19,11:20:18,7,,7,green,21
3,San Martín 452,11-12-19,11:27:03,8,19,9,green,34
4,Rodriguez 552,11-12-19,11:30:13,21,28,24,green,48
5,9 de Julio 441,11-12-19,11:27:24,7,26,10,green,44
7,San Martín 758,11-12-19,11:30:09,12,28,12,green,34
9,San Martín 560,11-12-19,11:30:23,7,22,11,green,20
10,Rodriguez 654,11-12-19,11:27:32,12,24,13,green,35
11,San Martín 658,11-12-19,11:30:14,11,30,11,green,35
12,Belgrano 480,11-12-19,11:30:09,13,25,22,green,80
13,General Pinto 343,11-12-19,11:29:05,23,33,23,green,63
14,Rodriguez 464,11-12-19,11:29:11,6,30,9,green,41
15,General Pinto 631,11-12-19,11:30:15,12,25,12,green,39
17,Belgrano 660,11-12-19,11:26:52,6,23,10,green,45
19,Sarmiento 543,11-12-19,11:30:24,7,22,10,green,24
20,General Pinto 490,11-12-19,11:30:08,9,24,11,green,43
29,San Martín 364,11-12-19,11:27:37,3,19,6,green,36
31,Sarmiento 351,11-12-19,11:28:18,8,18,10,green,26
33,Sarmiento 755,11-12-19,11:30:24,16,32,20,green,48
34,Sarmiento 849,11-12-19,11:29:10,10,24,13,green,43
35,Sarmiento 945,11-12-19,11:30:15,4,18,8,green,48
38,Mitre 948,11-12-19,11:26:04,4,20,6,green,21
42,Mitre 552,11-12-19,11:30:22,9,19,11,green,32
44,Alem 362,11-12-19,11:30:06,10,26,17,green,46
46,Alem 556,11-12-19,11:30:24,14,24,14,green,43
48,Alem 770,11-12-19,11:30:24,10,17,11,green,33
53,Chacabuco 752,11-12-19,11:28:13,9,21,11,green,32
55,14 de Julio 467,11-12-19,11:28:27,6,13,7,green,21
56,Yrigoyen 557,11-12-19,11:30:06,16,26,16,green,51
57,Yrigoyen 753,11-12-19,11:30:14,12,24,12,green,46
58,Yrigoyen 847,11-12-19,11:30:24,18,24,21,green,42
59,Yrigoyen 655,11-12-19,11:26:39,19,48,19,green,46
61,Chacabuco 357,11-12-19,11:30:23,17,22,17,green,47
63,9 de Julio 843,11-12-19,11:30:06,7,14,11,green,33
64,Rodriguez 348,11-12-19,11:30:23,7,17,11,green,45
65,Rodriguez 746,11-12-19,11:27:53,5,23,8,green,35
66,Rodriguez 846,11-12-19,11:29:25,6,16,7,green,39
67,14 de Julio 347,11-12-19,11:30:03,11,20,14,green,48
72,Maipu 453,11-12-19,11:30:14,12,33,15,green,71
74,Maipu 653,11-12-19,11:30:22,11,20,11,green,37
75,Maipu 333,11-12-19,11:28:42,12,31,15,green,63
76,Maipu 741,11-12-19,11:27:18,12,24,12,green,45
80,General Paz 447,11-12-19,11:29:21,13,36,14,green,60
82,General Paz 647,11-12-19,11:29:39,3,34,14,green,34
83,General Paz 739,11-12-19,11:30:14,7,18,7,green,39
86,Av. España 481,11-12-19,11:28:24,3,10,4,green,16
91,Av. España 957,11-12-19,11:30:23,6,13,6,green,19
94,Av. España 436,11-12-19,11:29:02,1,,2,green,5
95,Av. España 526,11-12-19,11:25:20,4,,4,green,14
97,Av. España 774,11-12-19,11:30:10,5,,5,green,19
99,Av. España 970,11-12-19,11:27:45,6,,7,green,22
2,General Pinto 545,11-12-19,11:32:06,12,27,18,green,67
3,San Martín 452,11-12-19,11:31:21,7,19,9,green,36
4,Rodriguez 552,11-12-19,11:32:40,20,28,24,green,50
6,General Pinto 759,11-12-19,11:35:03,10,30,12,green,47
7,San Martín 758,11-12-19,11:32:39,11,28,12,green,35
8,Sarmiento 641,11-12-19,11:33:36,8,22,10,green,36
9,San Martín 560,11-12-19,11:33:57,6,22,11,green,21
10,Rodriguez 654,11-12-19,11:34:26,11,24,13,green,38
11,San Martín 658,11-12-19,11:32:52,13,30,13,green,37
12,Belgrano 480,11-12-19,11:32:24,15,25,22,green,82
13,General Pinto 343,11-12-19,11:35:00,21,33,23,green,65
14,Rodriguez 464,11-12-19,11:34:15,8,30,9,green,43
15,General Pinto 631,11-12-19,11:35:15,11,25,12,green,41
16,San Martín 852,11-12-19,11:34:02,7,32,9,green,27
19,Sarmiento 543,11-12-19,11:30:24,6,22,10,green,24
20,General Pinto 490,11-12-19,11:30:43,10,24,11,green,44
21,Belgrano 540,11-12-19,11:34:07,9,29,19,green,61
25,Belgrano 958,11-12-19,11:30:34,4,13,5,green,17
26,9 de Julio 345,11-12-19,11:33:18,5,20,9,green,32
27,General Pinto 843,11-12-19,11:34:29,6,22,11,green,47
29,San Martín 364,11-12-19,11:32:21,4,19,6,green,37
30,San Martín 944,11-12-19,11:34:19,10,24,15,green,41
31,Sarmiento 351,11-12-19,11:32:41,11,18,11,green,29
32,Sarmiento 453,11-12-19,11:35:01,14,27,16,green,49
34,Sarmiento 849,11-12-19,11:30:57,8,24,13,green,44
35,Sarmiento 945,11-12-19,11:34:38,1,18,8,green,51
37,Mitre 846,11-12-19,11:30:16,4,20,7,green,23
40,Mitre 348,11-12-19,11:33:51,3,22,4,green,14
44,Alem 362,11-12-19,11:31:30,11,26,17,green,47
45,Alem 480,11-12-19,11:35:09,8,29,14,green,53
49,Alem 852,11-12-19,11:33:25,4,12,4,green,24
51,Chacabuco 562,11-12-19,11:32:02,11,21,11,green,43
52,Chacabuco 646,11-12-19,11:34:26,10,21,13,green,49
53,Chacabuco 752,11-12-19,11:34:38,8,21,11,green,35
54,Chacabuco 852,11-12-19,11:33:32,6,23,8,green,15
59,Yrigoyen 655,11-12-19,11:32:38,21,48,21,green,48
60,Fuerte Independencia 349,11-12-19,11:34:24,13,44,16,green,56
62,9 de Julio 753,11-12-19,11:34:42,8,21,11,green,35
64,Rodriguez 348,11-12-19,11:32:32,6,17,11,green,46
65,Rodriguez 746,11-12-19,11:30:30,4,23,8,green,35
68,14 de Julio 557,11-12-19,11:32:56,6,14,8,green,19
69,14 de Julio 657,11-12-19,11:32:21,2,10,4,green,13
70,14 de Julio 767,11-12-19,11:30:32,1,21,4,green,8
75,Maipu 333,11-12-19,11:34:41,11,31,15,green,70
76,Maipu 741,11-12-19,11:35:20,14,24,14,green,51
79,General Paz 347,11-12-19,11:34:52,4,12,4,green,16
80,General Paz 447,11-12-19,11:35:19,12,36,14,green,63
82,General Paz 647,11-12-19,11:34:39,5,34,14,green,37
83,General Paz 739,11-12-19,11:32:54,6,18,7,green,40
93,Av. España 352,11-12-19,11:33:21,0,,3,green,8
94,Av. España 436,11-12-19,11:33:49,2,,2,green,6
95,Av. España 526,11-12-19,11:35:22,3,,4,green,16
96,Av. España 624,11-12-19,11:31:43,0,,4,green,20
98,Av. España 864,11-12-19,11:31:17,3,,5,green,13
99,Av. España 970,11-12-19,11:32:27,5,,7,green,23
2,General Pinto 545,11-12-19,11:40:12,13,27,18,green,68
3,San Martín 452,11-12-19,11:37:13,6,19,9,green,39
5,9 de Julio 441,11-12-19,11:40:07,9,26,10,green,49
6,General Pinto 759,11-12-19,11:40:16,12,30,12,green,50
8,Sarmiento 641,11-12-19,11:40:18,7,22,10,green,37
10,Rodriguez 654,11-12-19,11:36:06,9,24,13,green,40
11,San Martín 658,11-12-19,11:37:17,15,30,15,green,39
12,Belgrano 480,11-12-19,11:38:26,16,25,22,green,84
13,General Pinto 343,11-12-19,11:35:00,20,33,23,green,65
14,Rodriguez 464,11-12-19,11:35:43,9,30,9,green,44
17,Belgrano 660,11-12-19,11:40:11,8,23,10,green,50
20,General Pinto 490,11-12-19,11:37:39,11,24,11,green,45
21,Belgrano 540,11-12-19,11:40:16,8,29,19,green,64
22,Belgrano 768,11-12-19,11:40:14,13,35,18,green,57
25,Belgrano 958,11-12-19,11:40:11,3,13,5,green,18
30,San Martín 944,11-12-19,11:38:11,11,24,15,green,42
31,Sarmiento 351,11-12-19,11:39:24,12,18,12,green,30
32,Sarmiento 453,11-12-19,11:39:00,13,27,16,green,51
35,Sarmiento 945,11-12-19,11:40:11,2,18,8,green,52
37,Mitre 846,11-12-19,11:40:08,5,20,7,green,24
39,Chacabuco 442,11-12-19,11:38:24,11,25,17,green,80
40,Mitre 348,11-12-19,11:39:20,4,22,4,green,15
41,Mitre 446,11-12-19,11:40:24,5,16,5,green,9
43,Mitre 648,11-12-19,11:30:30,11,22,14,green,39
44,Alem 362,11-12-19,11:37:30,9,26,17,green,48
45,Alem 480,11-12-19,11:35:09,7,29,14,green,53
46,Alem 556,11-12-19,11:40:23,16,24,16,green,51
48,Alem 770,11-12-19,11:40:03,12,17,12,green,35
53,Chacabuco 752,11-12-19,11:38:27,9,21,11,green,38
55,14 de Julio 467,11-12-19,11:40:11,7,13,7,green,23
59,Yrigoyen 655,11-12-19,11:35:45,23,48,23,green,50
61,Chacabuco 357,11-12-19,11:40:23,18,22,18,green,50
63,9 de Julio 843,11-12-19,11:40:22,5,14,11,green,37
64,Rodriguez 348,11-12-19,11:40:08,7,17,11,green,47
67,14 de Julio 347,11-12-19,11:40:06,10,20,14,green,50
71,14 de Julio 847,11-12-19,11:35:12,2,22,2,green,6
72,Maipu 453,11-12-19,11:40:16,9,33,15,green,78
73,Maipu 547,11-12-19,11:37:37,7,21,10,green,41
74,Maipu 653,11-12-19,11:40:24,9,20,11,green,44
75,Maipu 333,11-12-19,11:40:21,14,31,15,green,77
76,Maipu 741,11-12-19,11:40:23,12,24,14,green,53
77,Maipu 857,11-12-19,11:40:13,2,15,3,green,12
80,General Paz 447,11-12-19,11:40:16,11,36,14,green,67
81,General Paz 547,11-12-19,11:40:20,6,17,7,green,31
82,General Paz 647,11-12-19,11:38:21,4,34,14,green,40
83,General Paz 739,11-12-19,11:38:26,5,18,7,green,41
88,Av. España 647,11-12-19,11:40:11,2,11,5,green,15
91,Av. España 957,11-12-19,11:40:21,5,13,6,green,22
98,Av. España 864,11-12-19,11:40:06,4,,5,green,14
99,Av. España 970,11-12-19,11:37:07,4,,7,green,24
2,General Pinto 545,11-12-19,11:41:12,10,27,18,green,70
3,San Martín 452,11-12-19,11:40:36,7,19,9,green,40
4,Rodriguez 552,11-12-19,11:42:31,19,28,24,green,54
5,9 de Julio 441,11-12-19,11:40:07,8,26,10,green,49
6,General Pinto 759,11-12-19,11:45:09,13,30,13,green,54
7,San Martín 758,11-12-19,11:44:26,12,28,12,green,39
8,Sarmiento 641,11-12-19,11:42:58,5,22,10,green,39
10,Rodriguez 654,11-12-19,11:40:38,10,24,13,green,41
11,San Martín 658,11-12-19,11:41:07,14,30,15,green,40
12,Belgrano 480,11-12-19,11:44:20,14,25,22,green,88
13,General Pinto 343,11-12-19,11:41:58,21,33,23,green,67
15,General Pinto 631,11-12-19,11:43:47,7,25,12,green,47
16,San Martín 852,11-12-19,11:42:15,6,32,9,green,28
19,Sarmiento 543,11-12-19,11:44:10,5,22,10,green,25
21,Belgrano 540,11-12-19,11:43:32,9,29,19,green,66
22,Belgrano 768,11-12-19,11:40:50,15,35,18,green,59
23,Belgrano 364,11-12-19,11:43:41,5,17,8,green,22
25,Belgrano 958,11-12-19,11:44:42,2,13,5,green,19
27,General Pinto 843,11-12-19,11:45:00,5,22,11,green,52
32,Sarmiento 453,11-12-19,11:44:50,12,27,16,green,52
34,Sarmiento 849,11-12-19,11:44:14,7,24,13,green,47
35,Sarmiento 945,11-12-19,11:40:27,3,18,8,green,53
38,Mitre 948,11-12-19,11:41:05,3,20,6,green,25
39,Chacabuco 442,11-12-19,11:42:21,12,25,17,green,82
40,Mitre 348,11-12-19,11:45:09,3,22,4,green,16
41,Mitre 446,11-12-19,11:43:22,6,16,6,green,10
42,Mitre 552,11-12-19,11:41:22,8,19,11,green,35
44,Alem 362,11-12-19,11:41:19,11,26,17,green,52
48,Alem 770,11-12-19,11:40:03,11,17,12,green,35
49,Alem 852,11-12-19,11:42:03,2,12,4,green,26
50,Oficina SUMO,11-12-19,11:42:21,4,14,4,green,9
51,Chacabuco 562,11-12-19,11:41:38,13,21,13,green,47
53,Chacabuco 752,11-12-19,11:44:20,5,21,11,green,42
54,Chacabuco 852,11-12-19,11:41:38,5,23,8,green,16
56,Yrigoyen 557,11-12-19,11:45:22,14,26,16,green,57
57,Yrigoyen 753,11-12-19,11:45:19,14,24,14,green,56
58,Yrigoyen 847,11-12-19,11:43:55,16,24,21,green,47
59,Yrigoyen 655,11-12-19,11:44:50,20,48,23,green,53
60,Fuerte Independencia 349,11-12-19,11:42:32,12,44,16,green,61
61,Chacabuco 357,11-12-19,11:44:40,17,22,18,green,51
63,9 de Julio 843,11-12-19,11:42:18,6,14,11,green,38
64,Rodriguez 348,11-12-19,11:40:34,6,17,11,green,48
66,Rodriguez 846,11-12-19,11:40:33,7,16,7,green,49
67,14 de Julio 347,11-12-19,11:44:35,11,20,14,green,51
73,Maipu 547,11-12-19,11:44:24,6,21,10,green,48
75,Maipu 333,11-12-19,11:44:04,13,31,15,green,78
76,Maipu 741,11-12-19,11:40:28,11,24,14,green,54
77,Maipu 857,11-12-19,11:45:18,1,15,3,green,18
80,General Paz 447,11-12-19,11:44:19,13,36,14,green,69
81,General Paz 547,11-12-19,11:44:31,5,17,7,green,33
84,General Paz 845,11-12-19,11:43:51,10,18,10,green,24
86,Av. España 481,11-12-19,11:44:31,2,10,4,green,19
87,Av. España 545,11-12-19,11:41:47,2,10,5,green,24
88,Av. España 647,11-12-19,11:42:13,1,11,5,green,16
90,Av. España 843,11-12-19,11:41:40,8,15,8,green,14
91,Av. España 957,11-12-19,11:42:41,6,13,6,green,23
97,Av. España 774,11-12-19,11:44:47,3,,5,green,22
2,General Pinto 545,11-12-19,11:50:11,11,27,18,green,73
3,San Martín 452,11-12-19,11:50:07,6,19,9,green,42
4,Rodriguez 552,11-12-19,11:50:18,21,28,24,green,56
5,9 de Julio 441,11-12-19,11:50:21,9,26,10,green,52
6,General Pinto 759,11-12-19,11:47:29,12,30,13,green,58
7,San Martín 758,11-12-19,11:47:55,11,28,12,green,40
8,Sarmiento 641,11-12-19,11:50:23,4,22,10,green,39
9,San Martín 560,11-12-19,11:50:21,5,22,11,green,21
12,Belgrano 480,11-12-19,11:50:06,13,25,22,green,93
13,General Pinto 343,11-12-19,11:50:10,22,33,23,green,70
14,Rodriguez 464,11-12-19,11:50:17,10,30,10,green,52
15,General Pinto 631,11-12-19,11:50:22,10,25,12,green,51
20,General Pinto 490,11-12-19,11:50:08,10,24,11,green,48
21,Belgrano 540,11-12-19,11:50:15,11,29,19,green,68
23,Belgrano 364,11-12-19,11:50:09,3,17,8,green,24
25,Belgrano 958,11-12-19,11:50:10,3,13,5,green,20
26,9 de Julio 345,11-12-19,11:48:03,7,20,9,green,35
27,General Pinto 843,11-12-19,11:47:33,8,22,11,green,55
32,Sarmiento 453,11-12-19,11:50:13,10,27,16,green,55
34,Sarmiento 849,11-12-19,11:50:09,6,24,13,green,50
36,Mitre 758,11-12-19,11:48:16,6,15,9,green,50
37,Mitre 846,11-12-19,11:50:05,6,20,7,green,25
39,Chacabuco 442,11-12-19,11:50:15,10,25,17,green,84
44,Alem 362,11-12-19,11:50:24,12,26,17,green,53
45,Alem 480,11-12-19,11:45:42,8,29,14,green,56
46,Alem 556,11-12-19,11:50:23,15,24,16,green,55
47,Alem 658,11-12-19,11:48:32,7,18,8,green,39
48,Alem 770,11-12-19,11:47:32,9,17,12,green,37
49,Alem 852,11-12-19,11:50:22,1,12,4,green,26
52,Chacabuco 646,11-12-19,11:47:29,9,21,13,green,52
53,Chacabuco 752,11-12-19,11:48:39,6,21,11,green,43
56,Yrigoyen 557,11-12-19,11:50:03,15,26,16,green,57
57,Yrigoyen 753,11-12-19,11:50:16,15,24,15,green,61
58,Yrigoyen 847,11-12-19,11:50:22,14,24,21,green,48
59,Yrigoyen 655,11-12-19,11:49:18,21,48,23,green,56
61,Chacabuco 357,11-12-19,11:50:22,16,22,18,green,54
62,9 de Julio 753,11-12-19,11:50:22,9,21,11,green,44
64,Rodriguez 348,11-12-19,11:48:25,4,17,11,green,52
65,Rodriguez 746,11-12-19,11:48:24,5,23,8,green,38
66,Rodriguez 846,11-12-19,11:45:57,6,16,7,green,50
68,14 de Julio 557,11-12-19,11:46:36,7,14,8,green,20
72,Maipu 453,11-12-19,11:49:13,10,33,15,green,84
74,Maipu 653,11-12-19,11:50:20,8,20,11,green,47
76,Maipu 741,11-12-19,11:50:24,10,24,14,green,55
