id_cuadra,direccion,fecha,tiempo,ocupacion,lugares_cuadra,ocupacion_max,dispon_parq,altas_bajas(dia)
75,Maipu 333,08-11-19,17:03:03,6,31,10,green,108
88,Av. España 647,08-11-19,17:01:24,1,11,3,green,41
90,Av. España 843,08-11-19,17:05:38,4,15,4,green,40
91,Av. España 957,08-11-19,17:02:30,0,13,4,green,45
96,Av. España 624,08-11-19,17:01:23,3,,5,green,38
5,9 de Julio 441,08-11-19,17:07:37,12,26,20,green,210
6,General Pinto 759,08-11-19,17:10:14,8,30,14,green,182
11,San Martín 658,08-11-19,17:08:39,11,30,14,green,219
19,Sarmiento 543,08-11-19,17:09:12,4,22,15,green,128
24,Belgrano 868,08-11-19,17:07:12,2,18,9,green,84
29,San Martín 364,08-11-19,17:08:51,2,19,10,green,80
33,Sarmiento 755,08-11-19,17:04:58,4,32,13,green,156
34,Sarmiento 849,08-11-19,17:10:16,4,24,13,green,127
44,Alem 362,08-11-19,17:10:13,3,26,15,green,124
46,Alem 556,08-11-19,17:08:11,9,24,13,green,132
47,Alem 658,08-11-19,17:03:03,7,18,11,green,103
54,Chacabuco 852,08-11-19,17:09:37,3,23,10,green,67
59,Yrigoyen 655,08-11-19,09:35:38,4,48,4,red,4
61,Chacabuco 357,08-11-19,17:07:34,4,22,14,green,120
63,9 de Julio 843,08-11-19,17:07:55,5,14,9,green,84
72,Maipu 453,08-11-19,17:08:22,3,33,11,green,78
76,Maipu 741,08-11-19,17:08:52,3,24,17,green,107
82,General Paz 647,08-11-19,17:10:06,7,34,14,green,114
83,General Paz 739,08-11-19,17:09:31,3,18,10,green,75
85,Av. España 359,08-11-19,17:08:45,3,7,5,green,15
91,Av. España 957,08-11-19,17:07:55,1,13,4,green,46
3,San Martín 452,08-11-19,17:14:21,4,19,10,green,78
4,Rodriguez 552,08-11-19,17:10:43,4,28,12,green,136
7,San Martín 758,08-11-19,17:10:42,4,28,11,green,101
8,Sarmiento 641,08-11-19,17:14:23,8,22,10,green,78
10,Rodriguez 654,08-11-19,17:12:08,4,24,10,green,98
17,Belgrano 660,08-11-19,17:10:22,6,23,17,green,153
19,Sarmiento 543,08-11-19,17:12:06,5,22,15,green,129
20,General Pinto 490,08-11-19,17:13:53,3,24,13,green,105
22,Belgrano 768,08-11-19,17:10:37,5,35,18,green,166
24,Belgrano 868,08-11-19,17:13:40,3,18,9,green,85
34,Sarmiento 849,08-11-19,17:10:16,3,24,13,green,127
36,Mitre 758,08-11-19,17:14:25,2,15,7,green,72
39,Chacabuco 442,08-11-19,17:12:45,2,25,15,green,134
42,Mitre 552,08-11-19,17:13:10,6,19,10,green,107
43,Mitre 648,08-11-19,17:13:34,3,20,10,green,107
46,Alem 556,08-11-19,17:13:13,8,24,13,green,133
58,Yrigoyen 847,08-11-19,17:10:57,2,24,15,green,106
60,Fuerte Independencia 349,08-11-19,17:10:21,2,44,12,green,95
61,Chacabuco 357,08-11-19,17:15:00,3,22,14,green,121
62,9 de Julio 753,08-11-19,17:11:29,6,21,14,green,122
73,Maipu 547,08-11-19,17:13:12,4,21,13,green,78
82,General Paz 647,08-11-19,17:11:10,5,34,14,green,115
83,General Paz 739,08-11-19,17:12:05,2,18,10,green,76
96,Av. España 624,08-11-19,17:10:37,2,,5,green,39
3,San Martín 452,08-11-19,17:16:12,5,19,10,green,79
5,9 de Julio 441,08-11-19,17:18:52,11,26,20,green,213
6,General Pinto 759,08-11-19,17:18:24,7,30,14,green,183
7,San Martín 758,08-11-19,17:17:33,3,28,11,green,102
11,San Martín 658,08-11-19,17:20:10,12,30,14,green,224
16,San Martín 852,08-11-19,17:16:32,1,32,10,green,110
17,Belgrano 660,08-11-19,17:20:12,5,23,17,green,155
21,Belgrano 540,08-11-19,17:20:09,9,29,20,green,181
30,San Martín 944,08-11-19,17:17:26,3,24,13,green,93
33,Sarmiento 755,08-11-19,17:19:17,6,32,13,green,158
34,Sarmiento 849,08-11-19,17:16:27,2,24,13,green,128
35,Sarmiento 945,08-11-19,17:18:15,1,18,11,green,96
36,Mitre 758,08-11-19,17:16:02,4,15,7,green,74
37,Mitre 846,08-11-19,17:18:47,3,20,7,green,72
42,Mitre 552,08-11-19,17:20:07,5,19,10,green,108
45,Alem 480,08-11-19,17:20:04,6,29,13,green,200
47,Alem 658,08-11-19,17:18:52,6,18,11,green,104
48,Alem 770,08-11-19,17:17:10,3,17,9,green,94
56,Yrigoyen 557,08-11-19,17:20:13,10,26,13,green,109
57,Yrigoyen 753,08-11-19,17:20:12,2,24,12,green,104
60,Fuerte Independencia 349,08-11-19,17:17:46,1,44,12,green,96
62,9 de Julio 753,08-11-19,17:16:05,5,21,14,green,123
65,Rodriguez 746,08-11-19,17:17:56,7,23,10,green,134
73,Maipu 547,08-11-19,17:20:11,3,21,13,green,79
75,Maipu 333,08-11-19,17:16:59,7,31,10,green,109
76,Maipu 741,08-11-19,17:16:49,4,24,17,green,108
79,General Paz 347,08-11-19,17:19:06,4,12,4,green,13
85,Av. España 359,08-11-19,17:15:58,4,7,5,green,16
89,Av. España 737,08-11-19,17:17:49,3,19,7,green,93
96,Av. España 624,08-11-19,17:15:54,1,,5,green,40
99,Av. España 970,08-11-19,17:17:43,1,,5,green,31
4,Rodriguez 552,08-11-19,17:24:59,5,28,12,green,137
5,9 de Julio 441,08-11-19,17:22:20,10,26,20,green,214
6,General Pinto 759,08-11-19,17:24:00,6,30,14,green,185
7,San Martín 758,08-11-19,17:23:13,4,28,11,green,103
14,Rodriguez 464,08-11-19,17:20:34,4,30,5,green,79
15,General Pinto 631,08-11-19,17:22:15,8,25,13,green,107
22,Belgrano 768,08-11-19,17:21:37,6,35,18,green,167
24,Belgrano 868,08-11-19,17:24:44,2,18,9,green,86
39,Chacabuco 442,08-11-19,17:23:19,4,25,15,green,136
43,Mitre 648,08-11-19,17:20:31,2,20,10,green,107
45,Alem 480,08-11-19,17:23:45,8,29,13,green,202
46,Alem 556,08-11-19,17:21:36,7,24,13,green,134
47,Alem 658,08-11-19,17:25:03,4,18,11,green,106
48,Alem 770,08-11-19,17:23:06,5,17,9,green,96
49,Alem 852,08-11-19,17:22:22,4,12,7,green,65
55,14 de Julio 467,08-11-19,17:21:19,3,13,7,green,50
57,Yrigoyen 753,08-11-19,17:20:53,3,24,12,green,105
58,Yrigoyen 847,08-11-19,17:22:00,3,24,15,green,107
61,Chacabuco 357,08-11-19,17:20:51,4,22,14,green,122
62,9 de Julio 753,08-11-19,17:22:17,6,21,14,green,125
63,9 de Julio 843,08-11-19,17:25:11,4,14,9,green,85
66,Rodriguez 846,08-11-19,17:24:18,1,16,10,green,95
74,Maipu 653,08-11-19,17:23:21,2,20,10,green,110
75,Maipu 333,08-11-19,17:22:06,6,31,10,green,110
79,General Paz 347,08-11-19,17:24:50,3,12,4,green,15
80,General Paz 447,08-11-19,17:22:16,5,36,15,green,130
81,General Paz 547,08-11-19,17:24:15,1,17,8,green,67
82,General Paz 647,08-11-19,17:22:09,4,34,14,green,115
85,Av. España 359,08-11-19,17:24:29,3,7,5,green,17
89,Av. España 737,08-11-19,17:23:49,2,19,7,green,94
91,Av. España 957,08-11-19,17:22:36,0,13,4,green,47
97,Av. España 774,08-11-19,17:24:59,5,,7,green,58
2,General Pinto 545,08-11-19,17:26:10,4,27,15,green,201
4,Rodriguez 552,08-11-19,17:27:42,4,28,12,green,138
5,9 de Julio 441,08-11-19,17:27:44,11,26,20,green,215
6,General Pinto 759,08-11-19,17:30:13,7,30,14,green,188
7,San Martín 758,08-11-19,17:29:00,5,28,11,green,105
8,Sarmiento 641,08-11-19,17:26:35,7,22,10,green,79
11,San Martín 658,08-11-19,17:20:10,11,30,14,green,224
14,Rodriguez 464,08-11-19,17:28:03,3,30,5,green,80
15,General Pinto 631,08-11-19,17:30:12,9,25,13,green,108
17,Belgrano 660,08-11-19,17:27:11,6,23,17,green,157
20,General Pinto 490,08-11-19,17:26:31,2,24,13,green,106
21,Belgrano 540,08-11-19,17:30:06,8,29,20,green,182
30,San Martín 944,08-11-19,17:27:56,2,24,13,green,94
34,Sarmiento 849,08-11-19,17:30:13,3,24,13,green,129
36,Mitre 758,08-11-19,17:28:13,5,15,7,green,75
38,Mitre 948,08-11-19,17:26:31,2,20,7,green,68
49,Alem 852,08-11-19,17:27:22,2,12,7,green,67
57,Yrigoyen 753,08-11-19,17:30:12,4,24,12,green,108
60,Fuerte Independencia 349,08-11-19,17:27:07,2,44,12,green,97
62,9 de Julio 753,08-11-19,17:27:30,7,21,14,green,126
63,9 de Julio 843,08-11-19,17:25:11,5,14,9,green,85
71,14 de Julio 847,08-11-19,17:30:05,5,22,19,green,53
72,Maipu 453,08-11-19,17:26:02,2,33,11,green,79
75,Maipu 333,08-11-19,17:28:18,8,31,10,green,112
82,General Paz 647,08-11-19,17:28:05,3,34,14,green,116
83,General Paz 739,08-11-19,17:27:20,1,18,10,green,77
85,Av. España 359,08-11-19,17:24:29,2,7,5,green,17
90,Av. España 843,08-11-19,17:20:23,3,15,4,green,40
4,Rodriguez 552,08-11-19,17:34:21,5,28,12,green,141
5,9 de Julio 441,08-11-19,17:32:37,12,26,20,green,218
11,San Martín 658,08-11-19,17:35:02,9,30,14,green,228
14,Rodriguez 464,08-11-19,17:34:48,4,30,5,green,81
15,General Pinto 631,08-11-19,17:31:55,8,25,13,green,109
16,San Martín 852,08-11-19,17:34:44,2,32,10,green,112
21,Belgrano 540,08-11-19,17:33:37,9,29,20,green,183
22,Belgrano 768,08-11-19,17:33:13,7,35,18,green,168
23,Belgrano 364,08-11-19,17:34:22,1,17,6,green,45
28,General Pinto 945,08-11-19,17:30:31,2,12,10,green,86
32,Sarmiento 453,08-11-19,17:33:01,6,27,14,green,114
33,Sarmiento 755,08-11-19,17:30:52,7,32,13,green,161
38,Mitre 948,08-11-19,17:34:39,3,20,7,green,70
42,Mitre 552,08-11-19,17:33:13,6,19,10,green,114
45,Alem 480,08-11-19,17:31:59,9,29,13,green,205
52,Chacabuco 646,08-11-19,17:33:00,2,21,10,green,89
54,Chacabuco 852,08-11-19,17:30:29,2,23,10,green,67
56,Yrigoyen 557,08-11-19,17:31:12,11,26,13,green,112
57,Yrigoyen 753,08-11-19,17:32:17,3,24,12,green,109
62,9 de Julio 753,08-11-19,17:30:39,8,21,14,green,129
75,Maipu 333,08-11-19,17:34:21,6,31,10,green,115
80,General Paz 447,08-11-19,17:33:07,6,36,15,green,133
83,General Paz 739,08-11-19,17:34:00,2,18,10,green,78
84,General Paz 845,08-11-19,17:34:35,4,18,10,green,76
88,Av. España 647,08-11-19,17:30:43,2,11,3,green,42
4,Rodriguez 552,08-11-19,17:35:45,6,28,12,green,142
7,San Martín 758,08-11-19,17:40:06,4,28,11,green,107
11,San Martín 658,08-11-19,17:40:14,7,30,14,green,236
14,Rodriguez 464,08-11-19,17:39:19,3,30,5,green,82
15,General Pinto 631,08-11-19,17:37:45,7,25,13,green,110
16,San Martín 852,08-11-19,17:40:15,1,32,10,green,113
22,Belgrano 768,08-11-19,17:39:09,8,35,18,green,169
27,General Pinto 843,08-11-19,17:38:45,3,22,13,green,162
29,San Martín 364,08-11-19,17:37:17,3,19,10,green,81
32,Sarmiento 453,08-11-19,17:40:09,8,27,14,green,116
33,Sarmiento 755,08-11-19,17:40:14,6,32,13,green,162
36,Mitre 758,08-11-19,17:38:51,6,15,7,green,77
38,Mitre 948,08-11-19,17:40:12,4,20,7,green,74
53,Chacabuco 752,08-11-19,17:40:11,5,21,9,green,74
54,Chacabuco 852,08-11-19,17:38:05,3,23,10,green,68
56,Yrigoyen 557,08-11-19,17:40:09,10,26,13,green,113
58,Yrigoyen 847,08-11-19,17:37:10,4,24,15,green,108
60,Fuerte Independencia 349,08-11-19,17:37:28,1,44,12,green,98
61,Chacabuco 357,08-11-19,17:40:04,5,22,14,green,125
66,Rodriguez 846,08-11-19,17:39:00,2,16,10,green,96
68,14 de Julio 557,08-11-19,17:38:54,1,13,9,green,66
75,Maipu 333,08-11-19,17:40:10,7,31,10,green,116
82,General Paz 647,08-11-19,17:36:52,2,34,14,green,119
85,Av. España 359,08-11-19,17:38:10,1,7,5,green,18
99,Av. España 970,08-11-19,17:38:54,2,,5,green,33
10,Rodriguez 654,08-11-19,17:41:05,5,24,10,green,99
11,San Martín 658,08-11-19,17:43:06,9,30,14,green,238
21,Belgrano 540,08-11-19,17:44:04,8,29,20,green,184
22,Belgrano 768,08-11-19,17:42:15,9,35,18,green,171
27,General Pinto 843,08-11-19,17:43:59,5,22,13,green,164
28,General Pinto 945,08-11-19,17:41:35,1,12,10,green,87
32,Sarmiento 453,08-11-19,17:44:50,9,27,14,green,117
36,Mitre 758,08-11-19,17:42:55,5,15,7,green,78
37,Mitre 846,08-11-19,17:42:08,4,20,7,green,73
39,Chacabuco 442,08-11-19,17:44:55,5,25,15,green,139
47,Alem 658,08-11-19,17:43:22,5,18,11,green,107
49,Alem 852,08-11-19,17:43:25,4,12,7,green,69
52,Chacabuco 646,08-11-19,17:40:36,1,21,10,green,90
53,Chacabuco 752,08-11-19,17:43:42,6,21,9,green,75
56,Yrigoyen 557,08-11-19,17:40:35,9,26,13,green,114
57,Yrigoyen 753,08-11-19,17:40:11,4,24,12,green,112
58,Yrigoyen 847,08-11-19,17:42:36,6,24,15,green,110
59,Yrigoyen 655,08-11-19,09:35:38,3,48,4,red,4
63,9 de Julio 843,08-11-19,17:43:25,6,14,9,green,86
65,Rodriguez 746,08-11-19,17:45:17,9,23,10,green,138
72,Maipu 453,08-11-19,17:44:42,3,33,11,green,80
76,Maipu 741,08-11-19,17:41:54,5,24,17,green,109
80,General Paz 447,08-11-19,17:43:43,5,36,15,green,134
83,General Paz 739,08-11-19,17:43:33,1,18,10,green,79
84,General Paz 845,08-11-19,17:43:35,3,18,10,green,77
89,Av. España 737,08-11-19,17:42:12,1,19,7,green,97
91,Av. España 957,08-11-19,17:42:23,1,13,4,green,49
97,Av. España 774,08-11-19,17:44:37,4,,7,green,59
99,Av. España 970,08-11-19,17:40:55,1,,5,green,33
5,9 de Julio 441,08-11-19,17:48:15,14,26,20,green,223
6,General Pinto 759,08-11-19,17:45:16,6,30,14,green,191
8,Sarmiento 641,08-11-19,17:47:03,8,22,10,green,80
11,San Martín 658,08-11-19,17:48:42,8,30,14,green,242
12,Belgrano 480,08-11-19,17:45:52,1,25,13,green,98
14,Rodriguez 464,08-11-19,17:46:04,4,30,5,green,83
16,San Martín 852,08-11-19,17:50:13,2,32,10,green,114
22,Belgrano 768,08-11-19,17:47:03,8,35,18,green,172
23,Belgrano 364,08-11-19,17:48:38,3,17,6,green,47
27,General Pinto 843,08-11-19,17:50:13,6,22,13,green,165
30,San Martín 944,08-11-19,17:45:21,3,24,13,green,95
34,Sarmiento 849,08-11-19,17:40:28,2,24,13,green,129
35,Sarmiento 945,08-11-19,17:50:13,0,18,11,green,97
37,Mitre 846,08-11-19,17:50:11,5,20,7,green,74
39,Chacabuco 442,08-11-19,17:50:06,4,25,15,green,140
45,Alem 480,08-11-19,17:50:07,8,29,13,green,206
46,Alem 556,08-11-19,17:48:22,8,24,13,green,135
47,Alem 658,08-11-19,17:48:53,6,18,11,green,108
52,Chacabuco 646,08-11-19,17:50:07,2,21,10,green,92
53,Chacabuco 752,08-11-19,17:50:14,5,21,9,green,75
58,Yrigoyen 847,08-11-19,17:48:15,5,24,15,green,112
61,Chacabuco 357,08-11-19,17:50:04,4,22,14,green,126
62,9 de Julio 753,08-11-19,17:50:12,9,21,14,green,133
64,Rodriguez 348,08-11-19,17:48:17,2,17,7,green,68
65,Rodriguez 746,08-11-19,17:47:20,8,23,10,green,140
66,Rodriguez 846,08-11-19,17:47:56,1,16,10,green,97
76,Maipu 741,08-11-19,17:50:14,6,24,17,green,110
80,General Paz 447,08-11-19,17:46:57,4,36,15,green,135
82,General Paz 647,08-11-19,17:50:04,1,34,14,green,122
83,General Paz 739,08-11-19,17:43:33,0,18,10,green,79
88,Av. España 647,08-11-19,17:48:55,3,11,3,green,43
89,Av. España 737,08-11-19,17:46:10,2,19,7,green,98
95,Av. España 526,08-11-19,17:45:22,1,,3,green,39
99,Av. España 970,08-11-19,17:49:06,0,,5,green,34
6,General Pinto 759,08-11-19,17:51:35,7,30,14,green,192
7,San Martín 758,08-11-19,17:50:43,5,28,11,green,108
8,Sarmiento 641,08-11-19,17:54:26,6,22,10,green,82
11,San Martín 658,08-11-19,17:50:48,9,30,14,green,243
17,Belgrano 660,08-11-19,17:54:26,5,23,17,green,159
20,General Pinto 490,08-11-19,17:54:04,3,24,13,green,108
21,Belgrano 540,08-11-19,17:50:43,7,29,20,green,187
24,Belgrano 868,08-11-19,17:54:07,4,18,9,green,89
27,General Pinto 843,08-11-19,17:50:20,5,22,13,green,166
29,San Martín 364,08-11-19,17:51:58,4,19,10,green,82
30,San Martín 944,08-11-19,17:50:32,4,24,13,green,96
31,Sarmiento 351,08-11-19,17:50:48,3,18,8,green,63
33,Sarmiento 755,08-11-19,17:54:39,5,32,13,green,165
34,Sarmiento 849,08-11-19,17:51:14,1,24,13,green,130
35,Sarmiento 945,08-11-19,17:52:45,1,18,11,green,99
36,Mitre 758,08-11-19,17:53:36,4,15,7,green,79
44,Alem 362,08-11-19,17:50:56,4,26,15,green,127
45,Alem 480,08-11-19,17:54:19,9,29,13,green,208
48,Alem 770,08-11-19,17:51:47,4,17,9,green,98
55,14 de Julio 467,08-11-19,17:53:05,4,13,7,green,51
56,Yrigoyen 557,08-11-19,17:53:10,10,26,13,green,118
62,9 de Julio 753,08-11-19,17:50:12,8,21,14,green,133
63,9 de Julio 843,08-11-19,17:53:29,4,14,9,green,87
72,Maipu 453,08-11-19,17:50:36,2,33,11,green,81
74,Maipu 653,08-11-19,17:54:58,4,20,10,green,112
75,Maipu 333,08-11-19,17:53:56,9,31,10,green,120
76,Maipu 741,08-11-19,17:53:22,5,24,17,green,111
81,General Paz 547,08-11-19,17:51:21,0,17,8,green,67
83,General Paz 739,08-11-19,17:50:57,1,18,10,green,80
84,General Paz 845,08-11-19,17:50:56,4,18,10,green,78
91,Av. España 957,08-11-19,17:51:11,0,13,4,green,50
98,Av. España 864,08-11-19,17:53:35,3,,4,green,30
5,9 de Julio 441,08-11-19,17:58:05,15,26,20,green,226
7,San Martín 758,08-11-19,18:00:11,4,28,11,green,109
12,Belgrano 480,08-11-19,17:58:23,0,25,13,green,99
14,Rodriguez 464,08-11-19,17:56:26,3,30,5,green,84
16,San Martín 852,08-11-19,17:56:38,3,32,10,green,116
19,Sarmiento 543,08-11-19,17:57:06,7,22,15,green,131
31,Sarmiento 351,08-11-19,18:00:05,4,18,8,green,64
34,Sarmiento 849,08-11-19,17:57:01,2,24,13,green,131
35,Sarmiento 945,08-11-19,17:57:31,0,18,11,green,100
37,Mitre 846,08-11-19,18:00:11,4,20,7,green,75
41,Mitre 446,08-11-19,17:55:22,2,16,8,green,40
45,Alem 480,08-11-19,18:00:05,10,29,13,green,209
47,Alem 658,08-11-19,17:57:24,5,18,11,green,109
48,Alem 770,08-11-19,17:56:46,6,17,9,green,100
49,Alem 852,08-11-19,17:50:22,3,12,7,green,69
51,Chacabuco 562,08-11-19,17:57:20,5,21,14,green,98
55,14 de Julio 467,08-11-19,17:58:31,3,13,7,green,52
56,Yrigoyen 557,08-11-19,18:00:08,9,26,13,green,121
64,Rodriguez 348,08-11-19,17:57:02,1,17,7,green,69
65,Rodriguez 746,08-11-19,17:55:52,7,23,10,green,141
66,Rodriguez 846,08-11-19,17:58:40,2,16,10,green,98
69,14 de Julio 657,08-11-19,17:58:20,2,10,6,green,27
75,Maipu 333,08-11-19,17:56:23,8,31,10,green,121
76,Maipu 741,08-11-19,17:58:38,4,24,17,green,113
80,General Paz 447,08-11-19,17:56:51,5,36,15,green,136
81,General Paz 547,08-11-19,17:59:15,1,17,8,green,68
84,General Paz 845,08-11-19,17:57:12,3,18,10,green,79
89,Av. España 737,08-11-19,18:00:16,3,19,7,green,99
2,General Pinto 545,08-11-19,18:00:48,5,27,15,green,202
4,Rodriguez 552,08-11-19,18:02:31,5,28,12,green,145
6,General Pinto 759,08-11-19,18:02:21,8,30,14,green,193
8,Sarmiento 641,08-11-19,18:00:46,7,22,10,green,83
9,San Martín 560,08-11-19,18:00:34,10,22,11,green,42
10,Rodriguez 654,08-11-19,18:02:36,7,24,10,green,101
11,San Martín 658,08-11-19,18:04:45,10,30,14,green,248
20,General Pinto 490,08-11-19,18:04:03,4,24,13,green,117
22,Belgrano 768,08-11-19,18:01:21,7,35,18,green,175
23,Belgrano 364,08-11-19,18:01:06,2,17,6,green,48
27,General Pinto 843,08-11-19,18:00:53,6,22,13,green,170
30,San Martín 944,08-11-19,18:04:43,5,24,13,green,97
31,Sarmiento 351,08-11-19,18:04:54,3,18,8,green,65
32,Sarmiento 453,08-11-19,18:01:15,10,27,14,green,120
33,Sarmiento 755,08-11-19,18:05:08,7,32,13,green,168
34,Sarmiento 849,08-11-19,18:03:00,3,24,13,green,132
38,Mitre 948,08-11-19,18:04:01,3,20,7,green,77
41,Mitre 446,08-11-19,18:00:45,3,16,8,green,41
43,Mitre 648,08-11-19,18:03:37,3,20,10,green,108
45,Alem 480,08-11-19,18:05:16,9,29,13,green,211
46,Alem 556,08-11-19,18:01:24,7,24,13,green,136
52,Chacabuco 646,08-11-19,18:04:55,3,21,10,green,95
59,Yrigoyen 655,08-11-19,09:35:38,4,48,4,red,4
60,Fuerte Independencia 349,08-11-19,18:00:58,2,44,12,green,99
64,Rodriguez 348,08-11-19,18:01:02,3,17,7,green,71
65,Rodriguez 746,08-11-19,18:03:52,9,23,10,green,143
73,Maipu 547,08-11-19,18:00:27,4,21,13,green,80
74,Maipu 653,08-11-19,18:03:18,3,20,10,green,113
76,Maipu 741,08-11-19,18:03:04,5,24,17,green,114
81,General Paz 547,08-11-19,18:04:00,3,17,8,green,70
84,General Paz 845,08-11-19,18:01:21,2,18,10,green,80
4,Rodriguez 552,08-11-19,18:02:31,6,28,12,green,145
8,Sarmiento 641,08-11-19,18:08:57,6,22,10,green,84
9,San Martín 560,08-11-19,18:08:25,11,22,11,green,43
12,Belgrano 480,08-11-19,18:08:56,1,25,13,green,100
15,General Pinto 631,08-11-19,18:10:17,8,25,13,green,114
19,Sarmiento 543,08-11-19,18:06:42,6,22,15,green,132
22,Belgrano 768,08-11-19,18:09:17,5,35,18,green,177
29,San Martín 364,08-11-19,18:05:29,5,19,10,green,83
38,Mitre 948,08-11-19,18:10:10,4,20,7,green,78
42,Mitre 552,08-11-19,18:10:12,5,19,10,green,118
43,Mitre 648,08-11-19,18:07:18,4,20,10,green,109
44,Alem 362,08-11-19,18:05:07,3,26,15,green,130
45,Alem 480,08-11-19,18:10:04,10,29,13,green,213
46,Alem 556,08-11-19,18:10:16,6,24,13,green,137
47,Alem 658,08-11-19,18:05:54,6,18,11,green,110
51,Chacabuco 562,08-11-19,18:10:05,7,21,14,green,100
53,Chacabuco 752,08-11-19,18:10:13,6,21,9,green,76
57,Yrigoyen 753,08-11-19,18:10:14,3,24,12,green,117
58,Yrigoyen 847,08-11-19,18:08:02,2,24,15,green,115
62,9 de Julio 753,08-11-19,18:04:30,9,21,14,green,137
69,14 de Julio 657,08-11-19,18:09:28,1,10,6,green,28
73,Maipu 547,08-11-19,18:10:15,5,21,13,green,81
75,Maipu 333,08-11-19,18:09:09,6,31,10,green,125
81,General Paz 547,08-11-19,18:06:41,4,17,8,green,71
90,Av. España 843,08-11-19,18:08:40,4,15,4,green,41
98,Av. España 864,08-11-19,18:07:30,2,,4,green,33
3,San Martín 452,08-11-19,18:12:36,4,19,10,green,82
4,Rodriguez 552,08-11-19,18:14:52,8,28,12,green,150
6,General Pinto 759,08-11-19,18:12:16,9,30,14,green,199
9,San Martín 560,08-11-19,18:10:52,10,22,11,green,44
10,Rodriguez 654,08-11-19,18:10:37,6,24,10,green,101
11,San Martín 658,08-11-19,18:14:57,12,30,14,green,252
15,General Pinto 631,08-11-19,18:10:17,7,25,13,green,114
16,San Martín 852,08-11-19,18:11:01,2,32,10,green,118
17,Belgrano 660,08-11-19,18:13:08,6,23,17,green,162
21,Belgrano 540,08-11-19,18:12:31,6,29,20,green,190
22,Belgrano 768,08-11-19,18:10:37,6,35,18,green,178
24,Belgrano 868,08-11-19,18:14:19,5,18,9,green,91
25,Belgrano 958,08-11-19,18:10:25,1,13,4,green,28
30,San Martín 944,08-11-19,18:12:25,4,24,13,green,100
31,Sarmiento 351,08-11-19,18:14:57,5,18,8,green,67
32,Sarmiento 453,08-11-19,18:12:58,9,27,14,green,121
33,Sarmiento 755,08-11-19,18:12:55,6,32,13,green,173
34,Sarmiento 849,08-11-19,18:11:41,2,24,13,green,133
37,Mitre 846,08-11-19,18:11:07,5,20,7,green,76
41,Mitre 446,08-11-19,18:12:28,4,16,8,green,42
45,Alem 480,08-11-19,18:14:57,9,29,13,green,216
48,Alem 770,08-11-19,18:10:33,4,17,9,green,100
51,Chacabuco 562,08-11-19,18:11:15,8,21,14,green,101
52,Chacabuco 646,08-11-19,18:14:43,4,21,10,green,98
53,Chacabuco 752,08-11-19,18:13:34,7,21,9,green,77
58,Yrigoyen 847,08-11-19,18:12:23,3,24,15,green,116
61,Chacabuco 357,08-11-19,18:14:52,5,22,14,green,127
62,9 de Julio 753,08-11-19,18:11:35,12,21,14,green,139
66,Rodriguez 846,08-11-19,18:11:08,3,16,10,green,101
68,14 de Julio 557,08-11-19,18:13:30,3,13,9,green,68
76,Maipu 741,08-11-19,18:14:58,3,24,17,green,116
81,General Paz 547,08-11-19,18:10:49,3,17,8,green,72
83,General Paz 739,08-11-19,18:11:07,2,18,10,green,81
90,Av. España 843,08-11-19,18:11:56,5,15,5,green,42
4,Rodriguez 552,08-11-19,18:17:36,10,28,12,green,152
8,Sarmiento 641,08-11-19,18:16:41,7,22,10,green,85
22,Belgrano 768,08-11-19,18:20:11,7,35,18,green,181
24,Belgrano 868,08-11-19,18:20:10,6,18,9,green,92
29,San Martín 364,08-11-19,18:10:33,3,19,10,green,83
31,Sarmiento 351,08-11-19,18:20:05,3,18,8,green,69
32,Sarmiento 453,08-11-19,18:20:15,10,27,14,green,123
33,Sarmiento 755,08-11-19,18:20:12,7,32,13,green,176
35,Sarmiento 945,08-11-19,18:17:58,1,18,11,green,101
37,Mitre 846,08-11-19,18:16:30,6,20,7,green,78
41,Mitre 446,08-11-19,18:17:45,5,16,8,green,43
43,Mitre 648,08-11-19,18:18:30,5,20,10,green,110
44,Alem 362,08-11-19,18:19:23,4,26,15,green,133
46,Alem 556,08-11-19,18:18:41,5,24,13,green,138
48,Alem 770,08-11-19,18:17:37,5,17,9,green,103
49,Alem 852,08-11-19,18:20:02,4,12,7,green,72
51,Chacabuco 562,08-11-19,18:20:06,7,21,14,green,102
53,Chacabuco 752,08-11-19,18:20:13,8,21,9,green,80
58,Yrigoyen 847,08-11-19,18:15:38,4,24,15,green,117
64,Rodriguez 348,08-11-19,18:18:58,4,17,7,green,72
65,Rodriguez 746,08-11-19,18:18:20,8,23,10,green,144
69,14 de Julio 657,08-11-19,18:18:24,2,10,6,green,29
72,Maipu 453,08-11-19,18:20:13,3,33,11,green,84
74,Maipu 653,08-11-19,18:15:14,4,20,10,green,114
75,Maipu 333,08-11-19,18:17:48,7,31,10,green,126
80,General Paz 447,08-11-19,18:18:17,4,36,15,green,139
81,General Paz 547,08-11-19,18:17:11,4,17,8,green,73
83,General Paz 739,08-11-19,18:20:04,5,18,10,green,84
84,General Paz 845,08-11-19,18:15:54,3,18,10,green,81
88,Av. España 647,08-11-19,18:18:31,4,11,4,green,46
5,9 de Julio 441,08-11-19,18:23:41,16,26,20,green,235
7,San Martín 758,08-11-19,18:20:54,3,28,11,green,111
